name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,17,35.513,34.958,-1.56281,0.982,0.981,-0.10183,52.735,51.535,-2.27553
Case_1-01,gauss,multilevel_tresholding,0.7,17,35.513,33.993,-4.28012,0.982,0.982,0,52.735,54.39,3.13833
Case_1-01,gauss,multilevel_tresholding,1.1,17,35.513,34.288,-3.44944,0.982,0.983,0.10183,52.735,55.657,5.54091
Case_1-01,gauss,multilevel_tresholding,1.4,17,35.513,34.168,-3.78735,0.982,0.983,0.10183,52.735,56.746,7.60595
Case_1-01,gauss,multilevel_tresholding,1.7,17,35.513,33.441,-5.83448,0.982,0.981,-0.10183,52.735,56.394,6.93847
Case_1-01,gauss,multilevel_tresholding,2,17,35.513,32.329,-8.96573,0.982,0.977,-0.50916,52.735,55.17,4.61743
Case_1-01,gauss,multilevel_tresholding,2.3,17,35.513,31.166,-12.24059,0.982,0.973,-0.9165,52.735,54.148,2.67943
Case_1-01,gauss,multilevel_tresholding,2.6,17,35.513,30.087,-15.27891,0.982,0.968,-1.42566,52.735,54.288,2.94491
Case_1-01,gauss,multilevel_tresholding,2.9,17,35.513,29.142,-17.93991,0.982,0.964,-1.83299,52.735,55.084,4.45435
Case_1-02,gauss,multilevel_tresholding,0.4,17,35.612,34.963,-1.82242,0.982,0.981,-0.10183,54.475,55.269,1.45755
Case_1-02,gauss,multilevel_tresholding,0.7,17,35.612,33.975,-4.59677,0.982,0.982,0,54.475,54.563,0.16154
Case_1-02,gauss,multilevel_tresholding,1.1,17,35.612,34.374,-3.47636,0.982,0.984,0.20367,54.475,55.641,2.14043
Case_1-02,gauss,multilevel_tresholding,1.4,17,35.612,34.402,-3.39773,0.982,0.984,0.20367,54.475,57.238,5.07205
Case_1-02,gauss,multilevel_tresholding,1.7,17,35.612,33.664,-5.47007,0.982,0.982,0,54.475,56.553,3.81459
Case_1-02,gauss,multilevel_tresholding,2,17,35.612,32.443,-8.89869,0.982,0.979,-0.3055,54.475,55.112,1.16934
Case_1-02,gauss,multilevel_tresholding,2.3,17,35.612,31.148,-12.5351,0.982,0.975,-0.71283,54.475,53.833,-1.17852
Case_1-02,gauss,multilevel_tresholding,2.6,17,35.612,29.942,-15.9216,0.982,0.97,-1.222,54.475,53.581,-1.64112
Case_1-02,gauss,multilevel_tresholding,2.9,17,35.612,28.887,-18.88408,0.982,0.965,-1.73116,54.475,54.459,-0.02937
Case_1-03,gauss,multilevel_tresholding,0.4,17,36.059,35.633,-1.1814,0.985,0.985,0,51.448,51.239,-0.40624
Case_1-03,gauss,multilevel_tresholding,0.7,17,36.059,34.686,-3.80765,0.985,0.985,0,51.448,55.858,8.57176
Case_1-03,gauss,multilevel_tresholding,1.1,17,36.059,34.663,-3.87143,0.985,0.986,0.10152,51.448,56.495,9.80991
Case_1-03,gauss,multilevel_tresholding,1.4,17,36.059,34.673,-3.8437,0.985,0.986,0.10152,51.448,56.98,10.7526
Case_1-03,gauss,multilevel_tresholding,1.7,17,36.059,34.345,-4.75332,0.985,0.985,0,51.448,57.308,11.39014
Case_1-03,gauss,multilevel_tresholding,2,17,36.059,33.562,-6.92476,0.985,0.983,-0.20305,51.448,57.848,12.43974
Case_1-03,gauss,multilevel_tresholding,2.3,17,36.059,32.601,-9.58984,0.985,0.981,-0.40609,51.448,58.026,12.78573
Case_1-03,gauss,multilevel_tresholding,2.6,17,36.059,31.633,-12.27433,0.985,0.978,-0.71066,51.448,57.455,11.67587
Case_1-03,gauss,multilevel_tresholding,2.9,17,36.059,30.751,-14.72032,0.985,0.975,-1.01523,51.448,56.183,9.20347
Case_1-04,gauss,multilevel_tresholding,0.4,17,36.06,35.848,-0.58791,0.986,0.986,0,54.6,55.042,0.80952
Case_1-04,gauss,multilevel_tresholding,0.7,17,36.06,35.495,-1.56683,0.986,0.987,0.10142,54.6,56.756,3.94872
Case_1-04,gauss,multilevel_tresholding,1.1,17,36.06,35.675,-1.06767,0.986,0.988,0.20284,54.6,56.982,4.36264
Case_1-04,gauss,multilevel_tresholding,1.4,17,36.06,35.548,-1.41986,0.986,0.989,0.30426,54.6,57.013,4.41941
Case_1-04,gauss,multilevel_tresholding,1.7,17,36.06,34.879,-3.2751,0.986,0.988,0.20284,54.6,57.178,4.72161
Case_1-04,gauss,multilevel_tresholding,2,17,36.06,33.844,-6.14531,0.986,0.986,0,54.6,57.963,6.15934
Case_1-04,gauss,multilevel_tresholding,2.3,17,36.06,32.727,-9.24293,0.986,0.983,-0.30426,54.6,58.512,7.16484
Case_1-04,gauss,multilevel_tresholding,2.6,17,36.06,31.658,-12.20743,0.986,0.981,-0.5071,54.6,57.9,6.04396
Case_1-04,gauss,multilevel_tresholding,2.9,17,36.06,30.702,-14.85857,0.986,0.977,-0.91278,54.6,56.367,3.23626
Case_1-05,gauss,multilevel_tresholding,0.4,17,36.008,35.672,-0.93313,0.985,0.985,0,51.409,50.721,-1.33829
Case_1-05,gauss,multilevel_tresholding,0.7,17,36.008,35.121,-2.46334,0.985,0.986,0.10152,51.409,54.889,6.76924
Case_1-05,gauss,multilevel_tresholding,1.1,17,36.008,35.139,-2.41335,0.985,0.987,0.20305,51.409,56.523,9.94767
Case_1-05,gauss,multilevel_tresholding,1.4,17,36.008,34.922,-3.016,0.985,0.986,0.10152,51.409,57.048,10.9689
Case_1-05,gauss,multilevel_tresholding,1.7,17,36.008,34.324,-4.67674,0.985,0.985,0,51.409,57.478,11.80533
Case_1-05,gauss,multilevel_tresholding,2,17,36.008,33.395,-7.25672,0.985,0.983,-0.20305,51.409,58.279,13.36342
Case_1-05,gauss,multilevel_tresholding,2.3,17,36.008,32.365,-10.1172,0.985,0.98,-0.50761,51.409,58.684,14.15122
Case_1-05,gauss,multilevel_tresholding,2.6,17,36.008,31.384,-12.84159,0.985,0.977,-0.81218,51.409,57.917,12.65926
Case_1-05,gauss,multilevel_tresholding,2.9,17,36.008,30.507,-15.27716,0.985,0.974,-1.11675,51.409,56.44,9.78622
Case_1-06,gauss,multilevel_tresholding,0.4,17,35.482,34.876,-1.70791,0.985,0.984,-0.10152,54.128,53.816,-0.57641
Case_1-06,gauss,multilevel_tresholding,0.7,17,35.482,33.873,-4.53469,0.985,0.984,-0.10152,54.128,54.776,1.19716
Case_1-06,gauss,multilevel_tresholding,1.1,17,35.482,34.367,-3.14244,0.985,0.986,0.10152,54.128,56.959,5.2302
Case_1-06,gauss,multilevel_tresholding,1.4,17,35.482,34.279,-3.39045,0.985,0.985,0,54.128,57.921,7.00746
Case_1-06,gauss,multilevel_tresholding,1.7,17,35.482,33.596,-5.31537,0.985,0.984,-0.10152,54.128,57.111,5.51101
Case_1-06,gauss,multilevel_tresholding,2,17,35.482,32.449,-8.548,0.985,0.981,-0.40609,54.128,55.464,2.46822
Case_1-06,gauss,multilevel_tresholding,2.3,17,35.482,31.214,-12.02863,0.985,0.977,-0.81218,54.128,54.237,0.20137
Case_1-06,gauss,multilevel_tresholding,2.6,17,35.482,30.058,-15.28662,0.985,0.972,-1.3198,54.128,54.514,0.71312
