name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,19,35.513,34.958,-1.56281,0.982,0.981,-0.10183,52.735,51.535,-2.27553
Case_1-01,gauss,multilevel_tresholding,0.7,19,35.513,33.993,-4.28012,0.982,0.982,0,52.735,54.39,3.13833
Case_1-01,gauss,multilevel_tresholding,1.1,19,35.513,34.288,-3.44944,0.982,0.983,0.10183,52.735,55.657,5.54091
Case_1-01,gauss,multilevel_tresholding,1.4,19,35.513,34.168,-3.78735,0.982,0.983,0.10183,52.735,56.746,7.60595
Case_1-01,gauss,multilevel_tresholding,1.7,19,35.513,33.441,-5.83448,0.982,0.981,-0.10183,52.735,56.394,6.93847
Case_1-01,gauss,multilevel_tresholding,2,19,35.513,32.329,-8.96573,0.982,0.977,-0.50916,52.735,55.169,4.61553
Case_1-01,gauss,multilevel_tresholding,2.3,19,35.513,31.161,-12.25467,0.982,0.973,-0.9165,52.735,54.147,2.67754
Case_1-01,gauss,multilevel_tresholding,2.6,19,35.513,30.068,-15.33241,0.982,0.968,-1.42566,52.735,54.311,2.98853
Case_1-01,gauss,multilevel_tresholding,2.9,19,35.513,29.092,-18.0807,0.982,0.963,-1.93483,52.735,55.136,4.55295
Case_1-02,gauss,multilevel_tresholding,0.4,19,35.612,34.963,-1.82242,0.982,0.981,-0.10183,54.475,55.269,1.45755
Case_1-02,gauss,multilevel_tresholding,0.7,19,35.612,33.975,-4.59677,0.982,0.982,0,54.475,54.563,0.16154
Case_1-02,gauss,multilevel_tresholding,1.1,19,35.612,34.374,-3.47636,0.982,0.984,0.20367,54.475,55.641,2.14043
Case_1-02,gauss,multilevel_tresholding,1.4,19,35.612,34.402,-3.39773,0.982,0.984,0.20367,54.475,57.238,5.07205
Case_1-02,gauss,multilevel_tresholding,1.7,19,35.612,33.664,-5.47007,0.982,0.982,0,54.475,56.553,3.81459
Case_1-02,gauss,multilevel_tresholding,2,19,35.612,32.443,-8.89869,0.982,0.979,-0.3055,54.475,55.112,1.16934
Case_1-02,gauss,multilevel_tresholding,2.3,19,35.612,31.143,-12.54914,0.982,0.975,-0.71283,54.475,53.843,-1.16017
Case_1-02,gauss,multilevel_tresholding,2.6,19,35.612,29.919,-15.98618,0.982,0.97,-1.222,54.475,53.554,-1.69068
Case_1-02,gauss,multilevel_tresholding,2.9,19,35.612,28.827,-19.05257,0.982,0.965,-1.73116,54.475,54.494,0.03488
Case_1-03,gauss,multilevel_tresholding,0.4,19,36.059,35.633,-1.1814,0.985,0.985,0,51.448,51.239,-0.40624
Case_1-03,gauss,multilevel_tresholding,0.7,19,36.059,34.686,-3.80765,0.985,0.985,0,51.448,55.858,8.57176
Case_1-03,gauss,multilevel_tresholding,1.1,19,36.059,34.663,-3.87143,0.985,0.986,0.10152,51.448,56.495,9.80991
Case_1-03,gauss,multilevel_tresholding,1.4,19,36.059,34.673,-3.8437,0.985,0.986,0.10152,51.448,56.98,10.7526
Case_1-03,gauss,multilevel_tresholding,1.7,19,36.059,34.345,-4.75332,0.985,0.985,0,51.448,57.308,11.39014
Case_1-03,gauss,multilevel_tresholding,2,19,36.059,33.562,-6.92476,0.985,0.983,-0.20305,51.448,57.848,12.43974
Case_1-03,gauss,multilevel_tresholding,2.3,19,36.059,32.597,-9.60093,0.985,0.981,-0.40609,51.448,58.052,12.83626
Case_1-03,gauss,multilevel_tresholding,2.6,19,36.059,31.615,-12.32425,0.985,0.978,-0.71066,51.448,57.413,11.59423
Case_1-03,gauss,multilevel_tresholding,2.9,19,36.059,30.702,-14.85621,0.985,0.975,-1.01523,51.448,56.106,9.0538
Case_1-04,gauss,multilevel_tresholding,0.4,19,36.06,35.848,-0.58791,0.986,0.986,0,54.6,55.042,0.80952
Case_1-04,gauss,multilevel_tresholding,0.7,19,36.06,35.495,-1.56683,0.986,0.987,0.10142,54.6,56.756,3.94872
Case_1-04,gauss,multilevel_tresholding,1.1,19,36.06,35.675,-1.06767,0.986,0.988,0.20284,54.6,56.982,4.36264
Case_1-04,gauss,multilevel_tresholding,1.4,19,36.06,35.548,-1.41986,0.986,0.989,0.30426,54.6,57.013,4.41941
Case_1-04,gauss,multilevel_tresholding,1.7,19,36.06,34.879,-3.2751,0.986,0.988,0.20284,54.6,57.178,4.72161
