name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,5,35.513,34.958,-1.56281,0.982,0.981,-0.10183,52.735,51.535,-2.27553
Case_1-01,gauss,multilevel_tresholding,0.7,5,35.513,33.996,-4.27168,0.982,0.982,0,52.735,54.368,3.09662
Case_1-01,gauss,multilevel_tresholding,1.1,5,35.513,34.172,-3.77608,0.982,0.983,0.10183,52.735,55.383,5.02133
Case_1-01,gauss,multilevel_tresholding,1.4,5,35.513,34.178,-3.75919,0.982,0.983,0.10183,52.735,56.205,6.58007
Case_1-01,gauss,multilevel_tresholding,1.7,5,35.513,34.082,-4.02951,0.982,0.983,0.10183,52.735,56.498,7.13568
Case_1-01,gauss,multilevel_tresholding,2,5,35.513,34.008,-4.23788,0.982,0.982,0,52.735,56.603,7.33479
Case_1-01,gauss,multilevel_tresholding,2.3,5,35.513,33.939,-4.43218,0.982,0.982,0,52.735,56.6,7.3291
Case_1-01,gauss,multilevel_tresholding,2.6,5,35.513,33.889,-4.57297,0.982,0.982,0,52.735,56.583,7.29686
Case_1-01,gauss,multilevel_tresholding,2.9,5,35.513,33.841,-4.70814,0.982,0.982,0,52.735,56.534,7.20394
Case_1-02,gauss,multilevel_tresholding,0.4,5,35.612,34.963,-1.82242,0.982,0.981,-0.10183,54.475,55.269,1.45755
Case_1-02,gauss,multilevel_tresholding,0.7,5,35.612,33.972,-4.60519,0.982,0.982,0,54.475,54.563,0.16154
Case_1-02,gauss,multilevel_tresholding,1.1,5,35.612,34.272,-3.76278,0.982,0.983,0.10183,54.475,55.138,1.21707
Case_1-02,gauss,multilevel_tresholding,1.4,5,35.612,34.302,-3.67854,0.982,0.984,0.20367,54.475,56.046,2.88389
Case_1-02,gauss,multilevel_tresholding,1.7,5,35.612,34.294,-3.701,0.982,0.984,0.20367,54.475,56.457,3.63837
Case_1-02,gauss,multilevel_tresholding,2,5,35.612,34.235,-3.86667,0.982,0.983,0.10183,54.475,56.349,3.44011
Case_1-02,gauss,multilevel_tresholding,2.3,5,35.612,34.179,-4.02392,0.982,0.983,0.10183,54.475,56.186,3.14089
Case_1-02,gauss,multilevel_tresholding,2.6,5,35.612,34.145,-4.1194,0.982,0.983,0.10183,54.475,56.087,2.95916
Case_1-02,gauss,multilevel_tresholding,2.9,5,35.612,34.107,-4.2261,0.982,0.983,0.10183,54.475,55.955,2.71684
Case_1-03,gauss,multilevel_tresholding,0.4,5,36.059,35.633,-1.1814,0.985,0.985,0,51.448,51.239,-0.40624
Case_1-03,gauss,multilevel_tresholding,0.7,5,36.059,34.692,-3.79101,0.985,0.985,0,51.448,55.857,8.56982
Case_1-03,gauss,multilevel_tresholding,1.1,5,36.059,34.556,-4.16817,0.985,0.985,0,51.448,56.267,9.36674
Case_1-03,gauss,multilevel_tresholding,1.4,5,36.059,34.55,-4.18481,0.985,0.986,0.10152,51.448,56.353,9.5339
Case_1-03,gauss,multilevel_tresholding,1.7,5,36.059,34.494,-4.34011,0.985,0.985,0,51.448,56.414,9.65246
Case_1-03,gauss,multilevel_tresholding,2,5,36.059,34.444,-4.47877,0.985,0.985,0,51.448,56.486,9.79241
Case_1-03,gauss,multilevel_tresholding,2.3,5,36.059,34.422,-4.53978,0.985,0.985,0,51.448,56.618,10.04898
Case_1-03,gauss,multilevel_tresholding,2.6,5,36.059,34.385,-4.64239,0.985,0.985,0,51.448,56.605,10.02371
