name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,11,40.124,38.458,-4.15213,0.993,0.992,-0.1007,48.578,48.177,-0.82548
Case_1-01,gauss,multilevel_tresholding,0.7,11,40.124,35.657,-11.13299,0.993,0.99,-0.30211,48.578,53.012,9.12759
Case_1-01,gauss,multilevel_tresholding,1.1,11,40.124,35.592,-11.29499,0.993,0.99,-0.30211,48.578,55.338,13.91576
Case_1-01,gauss,multilevel_tresholding,1.4,11,40.124,35.11,-12.49626,0.993,0.988,-0.50352,48.578,56.625,16.56511
Case_1-01,gauss,multilevel_tresholding,1.7,11,40.124,34.085,-15.05084,0.993,0.985,-0.80564,48.578,56.298,15.89197
Case_1-01,gauss,multilevel_tresholding,2,11,40.124,32.834,-18.16868,0.993,0.981,-1.20846,48.578,55.025,13.27144
Case_1-01,gauss,multilevel_tresholding,2.3,11,40.124,31.742,-20.89024,0.993,0.977,-1.61128,48.578,53.949,11.05645
Case_1-01,gauss,multilevel_tresholding,2.6,11,40.124,30.888,-23.01864,0.993,0.973,-2.0141,48.578,53.68,10.5027
Case_1-01,gauss,multilevel_tresholding,2.9,11,40.124,30.241,-24.63114,0.993,0.97,-2.31621,48.578,54.042,11.24789
Case_1-02,gauss,multilevel_tresholding,0.4,11,40.294,38.435,-4.61359,0.993,0.992,-0.1007,53.816,54.974,2.15178
Case_1-02,gauss,multilevel_tresholding,0.7,11,40.294,35.979,-10.70879,0.993,0.991,-0.20141,53.816,54.305,0.90865
Case_1-02,gauss,multilevel_tresholding,1.1,11,40.294,36.011,-10.62937,0.993,0.991,-0.20141,53.816,56.756,5.46306
Case_1-02,gauss,multilevel_tresholding,1.4,11,40.294,35.627,-11.58237,0.993,0.989,-0.40282,53.816,58.668,9.01591
Case_1-02,gauss,multilevel_tresholding,1.7,11,40.294,34.402,-14.62252,0.993,0.987,-0.60423,53.816,57.296,6.46648
Case_1-02,gauss,multilevel_tresholding,2,11,40.294,32.99,-18.12677,0.993,0.983,-1.00705,53.816,55.073,2.33574
Case_1-02,gauss,multilevel_tresholding,2.3,11,40.294,31.778,-21.13466,0.993,0.979,-1.40987,53.816,53.652,-0.30474
Case_1-02,gauss,multilevel_tresholding,2.6,11,40.294,30.84,-23.46255,0.993,0.976,-1.71198,53.816,52.732,-2.01427
Case_1-02,gauss,multilevel_tresholding,2.9,11,40.294,30.131,-25.22212,0.993,0.972,-2.1148,53.816,52.681,-2.10904
Case_1-03,gauss,multilevel_tresholding,0.4,11,40.758,39.311,-3.55022,0.994,0.993,-0.1006,47.54,45.631,-4.01557
Case_1-03,gauss,multilevel_tresholding,0.7,11,40.758,36.488,-10.47647,0.994,0.992,-0.20121,47.54,53.892,13.36138
Case_1-03,gauss,multilevel_tresholding,1.1,11,40.758,35.962,-11.76702,0.994,0.991,-0.30181,47.54,54.782,15.23349
Case_1-03,gauss,multilevel_tresholding,1.4,11,40.758,35.707,-12.39266,0.994,0.99,-0.40241,47.54,55.713,17.19184
Case_1-03,gauss,multilevel_tresholding,1.7,11,40.758,35.049,-14.00707,0.994,0.989,-0.50302,47.54,56.561,18.9756
Case_1-03,gauss,multilevel_tresholding,2,11,40.758,34.153,-16.20541,0.994,0.987,-0.70423,47.54,57.301,20.53218
Case_1-03,gauss,multilevel_tresholding,2.3,11,40.758,33.233,-18.46263,0.994,0.984,-1.00604,47.54,57.828,21.64072
Case_1-03,gauss,multilevel_tresholding,2.6,11,40.758,32.46,-20.35919,0.994,0.982,-1.20724,47.54,57.709,21.39041
Case_1-03,gauss,multilevel_tresholding,2.9,11,40.758,31.856,-21.84111,0.994,0.98,-1.40845,47.54,56.913,19.71603
Case_1-04,gauss,multilevel_tresholding,0.4,11,40.757,39.676,-2.65231,0.995,0.994,-0.1005,53.792,52.613,-2.19178
Case_1-04,gauss,multilevel_tresholding,0.7,11,40.757,37.777,-7.31163,0.995,0.994,-0.1005,53.792,55.77,3.67713
Case_1-04,gauss,multilevel_tresholding,1.1,11,40.757,37.221,-8.67581,0.995,0.993,-0.20101,53.792,56.103,4.29618
Case_1-04,gauss,multilevel_tresholding,1.4,11,40.757,36.77,-9.78237,0.995,0.993,-0.20101,53.792,56.551,5.12902
Case_1-04,gauss,multilevel_tresholding,1.7,11,40.757,35.775,-12.22367,0.995,0.991,-0.40201,53.792,56.94,5.85217
Case_1-04,gauss,multilevel_tresholding,2,11,40.757,34.541,-15.25137,0.995,0.989,-0.60302,53.792,57.771,7.39701
Case_1-04,gauss,multilevel_tresholding,2.3,11,40.757,33.459,-17.90613,0.995,0.987,-0.80402,53.792,58.437,8.63511
Case_1-04,gauss,multilevel_tresholding,2.6,11,40.757,32.606,-19.99902,0.995,0.984,-1.10553,53.792,58.168,8.13504
Case_1-04,gauss,multilevel_tresholding,2.9,11,40.757,31.949,-21.61101,0.995,0.982,-1.30653,53.792,57.255,6.43776
Case_1-05,gauss,multilevel_tresholding,0.4,11,40.656,39.414,-3.0549,0.994,0.994,0,46.334,43.505,-6.10567
