name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,5,40.124,38.458,-4.15213,0.993,0.992,-0.1007,48.578,48.177,-0.82548
Case_1-01,gauss,multilevel_tresholding,0.7,5,40.124,35.655,-11.13797,0.993,0.99,-0.30211,48.578,53.008,9.11935
Case_1-01,gauss,multilevel_tresholding,1.1,5,40.124,35.469,-11.60154,0.993,0.99,-0.30211,48.578,55.005,13.23027
Case_1-01,gauss,multilevel_tresholding,1.4,5,40.124,35.331,-11.94547,0.993,0.989,-0.40282,48.578,55.915,15.10354
Case_1-01,gauss,multilevel_tresholding,1.7,5,40.124,35.142,-12.41651,0.993,0.988,-0.50352,48.578,56.392,16.08547
Case_1-01,gauss,multilevel_tresholding,2,5,40.124,34.942,-12.91496,0.993,0.987,-0.60423,48.578,56.408,16.11841
Case_1-01,gauss,multilevel_tresholding,2.3,5,40.124,34.81,-13.24394,0.993,0.987,-0.60423,48.578,56.362,16.02371
Case_1-01,gauss,multilevel_tresholding,2.6,5,40.124,34.722,-13.46326,0.993,0.987,-0.60423,48.578,56.326,15.94961
Case_1-01,gauss,multilevel_tresholding,2.9,5,40.124,34.67,-13.59286,0.993,0.987,-0.60423,48.578,56.285,15.86521
Case_1-02,gauss,multilevel_tresholding,0.4,5,40.294,38.435,-4.61359,0.993,0.992,-0.1007,53.816,54.974,2.15178
Case_1-02,gauss,multilevel_tresholding,0.7,5,40.294,35.988,-10.68645,0.993,0.991,-0.20141,53.816,54.304,0.90679
Case_1-02,gauss,multilevel_tresholding,1.1,5,40.294,35.931,-10.82791,0.993,0.991,-0.20141,53.816,55.958,3.98023
Case_1-02,gauss,multilevel_tresholding,1.4,5,40.294,35.8,-11.15303,0.993,0.99,-0.30211,53.816,57.279,6.43489
Case_1-02,gauss,multilevel_tresholding,1.7,5,40.294,35.663,-11.49303,0.993,0.989,-0.40282,53.816,57.563,6.96261
Case_1-02,gauss,multilevel_tresholding,2,5,40.294,35.485,-11.93478,0.993,0.989,-0.40282,53.816,57.462,6.77494
Case_1-02,gauss,multilevel_tresholding,2.3,5,40.294,35.361,-12.24252,0.993,0.989,-0.40282,53.816,57.224,6.33269
Case_1-02,gauss,multilevel_tresholding,2.6,5,40.294,35.266,-12.47828,0.993,0.988,-0.50352,53.816,56.989,5.89602
Case_1-02,gauss,multilevel_tresholding,2.9,5,40.294,35.182,-12.68675,0.993,0.988,-0.50352,53.816,56.783,5.51323
Case_1-03,gauss,multilevel_tresholding,0.4,5,40.758,39.311,-3.55022,0.994,0.993,-0.1006,47.54,45.631,-4.01557
Case_1-03,gauss,multilevel_tresholding,0.7,5,40.758,36.485,-10.48383,0.994,0.992,-0.20121,47.54,53.877,13.32983
Case_1-03,gauss,multilevel_tresholding,1.1,5,40.758,35.892,-11.93876,0.994,0.991,-0.30181,47.54,54.561,14.76862
Case_1-03,gauss,multilevel_tresholding,1.4,5,40.758,35.629,-12.58403,0.994,0.991,-0.30181,47.54,54.774,15.21666
Case_1-03,gauss,multilevel_tresholding,1.7,5,40.758,35.513,-12.86864,0.994,0.99,-0.40241,47.54,55.175,16.06016
Case_1-03,gauss,multilevel_tresholding,2,5,40.758,35.405,-13.13362,0.994,0.99,-0.40241,47.54,55.202,16.11695
Case_1-03,gauss,multilevel_tresholding,2.3,5,40.758,35.374,-13.20968,0.994,0.99,-0.40241,47.54,55.496,16.73538
Case_1-03,gauss,multilevel_tresholding,2.6,5,40.758,35.326,-13.32744,0.994,0.989,-0.50302,47.54,55.604,16.96256
Case_1-03,gauss,multilevel_tresholding,2.9,5,40.758,35.259,-13.49183,0.994,0.989,-0.50302,47.54,55.643,17.04459
Case_1-04,gauss,multilevel_tresholding,0.4,5,40.757,39.676,-2.65231,0.995,0.994,-0.1005,53.792,52.613,-2.19178
Case_1-04,gauss,multilevel_tresholding,0.7,5,40.757,37.781,-7.30181,0.995,0.994,-0.1005,53.792,55.76,3.65854
Case_1-04,gauss,multilevel_tresholding,1.1,5,40.757,37.141,-8.8721,0.995,0.993,-0.20101,53.792,56.011,4.12515
Case_1-04,gauss,multilevel_tresholding,1.4,5,40.757,36.968,-9.29656,0.995,0.993,-0.20101,53.792,56.224,4.52112
Case_1-04,gauss,multilevel_tresholding,1.7,5,40.757,36.792,-9.72839,0.995,0.993,-0.20101,53.792,56.379,4.80927
Case_1-04,gauss,multilevel_tresholding,2,5,40.757,36.633,-10.11851,0.995,0.992,-0.30151,53.792,56.353,4.76093
Case_1-04,gauss,multilevel_tresholding,2.3,5,40.757,36.538,-10.3516,0.995,0.992,-0.30151,53.792,56.374,4.79997
Case_1-04,gauss,multilevel_tresholding,2.6,5,40.757,36.444,-10.58223,0.995,0.992,-0.30151,53.792,56.39,4.82971
Case_1-04,gauss,multilevel_tresholding,2.9,5,40.757,36.384,-10.72945,0.995,0.992,-0.30151,53.792,56.379,4.80927
Case_1-05,gauss,multilevel_tresholding,0.4,5,40.656,39.414,-3.0549,0.994,0.994,0,46.334,43.505,-6.10567
Case_1-05,gauss,multilevel_tresholding,0.7,5,40.656,37.363,-8.09967,0.994,0.993,-0.1006,46.334,52.106,12.45737
Case_1-05,gauss,multilevel_tresholding,1.1,5,40.656,36.719,-9.68369,0.994,0.992,-0.20121,46.334,54.643,17.93284
Case_1-05,gauss,multilevel_tresholding,1.4,5,40.656,36.321,-10.66263,0.994,0.991,-0.30181,46.334,55.486,19.75223
Case_1-05,gauss,multilevel_tresholding,1.7,5,40.656,36.088,-11.23573,0.994,0.991,-0.30181,46.334,56.039,20.94574
Case_1-05,gauss,multilevel_tresholding,2,5,40.656,35.931,-11.6219,0.994,0.99,-0.40241,46.334,56.249,21.39897
Case_1-05,gauss,multilevel_tresholding,2.3,5,40.656,35.83,-11.87033,0.994,0.99,-0.40241,46.334,56.383,21.68818
Case_1-05,gauss,multilevel_tresholding,2.6,5,40.656,35.73,-12.11629,0.994,0.99,-0.40241,46.334,56.499,21.93853
Case_1-05,gauss,multilevel_tresholding,2.9,5,40.656,35.667,-12.27125,0.994,0.99,-0.40241,46.334,56.525,21.99465
Case_1-06,gauss,multilevel_tresholding,0.4,5,40.142,38.252,-4.70829,0.994,0.993,-0.1006,52.807,53.279,0.89382
Case_1-06,gauss,multilevel_tresholding,0.7,5,40.142,35.853,-10.68457,0.994,0.992,-0.20121,52.807,55.275,4.67362
Case_1-06,gauss,multilevel_tresholding,1.1,5,40.142,35.969,-10.3956,0.994,0.991,-0.30181,52.807,57.512,8.9098
Case_1-06,gauss,multilevel_tresholding,1.4,5,40.142,35.77,-10.89134,0.994,0.991,-0.30181,52.807,58.149,10.11608
Case_1-06,gauss,multilevel_tresholding,1.7,5,40.142,35.539,-11.46679,0.994,0.99,-0.40241,52.807,58.063,9.95323
Case_1-06,gauss,multilevel_tresholding,2,5,40.142,35.363,-11.90524,0.994,0.99,-0.40241,52.807,57.828,9.50821
Case_1-06,gauss,multilevel_tresholding,2.3,5,40.142,35.228,-12.24154,0.994,0.989,-0.50302,52.807,57.599,9.07455
Case_1-06,gauss,multilevel_tresholding,2.6,5,40.142,35.145,-12.44831,0.994,0.989,-0.50302,52.807,57.452,8.79618
Case_1-06,gauss,multilevel_tresholding,2.9,5,40.142,35.066,-12.64511,0.994,0.989,-0.50302,52.807,57.328,8.56136
Case_1-07,gauss,multilevel_tresholding,0.4,5,40.462,38.693,-4.372,0.995,0.994,-0.1005,49.158,50.066,1.84711
Case_1-07,gauss,multilevel_tresholding,0.7,5,40.462,36.076,-10.8398,0.995,0.992,-0.30151,49.158,54.359,10.58017
Case_1-07,gauss,multilevel_tresholding,1.1,5,40.462,36.055,-10.8917,0.995,0.992,-0.30151,49.158,56.477,14.88873
Case_1-07,gauss,multilevel_tresholding,1.4,5,40.462,35.955,-11.13885,0.995,0.992,-0.30151,49.158,57.282,16.5263
Case_1-07,gauss,multilevel_tresholding,1.7,5,40.462,35.826,-11.45766,0.995,0.991,-0.40201,49.158,57.566,17.10403
Case_1-07,gauss,multilevel_tresholding,2,5,40.462,35.697,-11.77648,0.995,0.991,-0.40201,49.158,57.647,17.26881
Case_1-07,gauss,multilevel_tresholding,2.3,5,40.462,35.603,-12.0088,0.995,0.99,-0.50251,49.158,57.664,17.30339
Case_1-07,gauss,multilevel_tresholding,2.6,5,40.462,35.533,-12.1818,0.995,0.99,-0.50251,49.158,57.644,17.2627
Case_1-07,gauss,multilevel_tresholding,2.9,5,40.462,35.468,-12.34244,0.995,0.99,-0.50251,49.158,57.62,17.21388
