name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,7,40.124,38.458,-4.15213,0.993,0.992,-0.1007,48.578,48.177,-0.82548
Case_1-01,gauss,multilevel_tresholding,0.7,7,40.124,35.657,-11.13299,0.993,0.99,-0.30211,48.578,53.012,9.12759
Case_1-01,gauss,multilevel_tresholding,1.1,7,40.124,35.589,-11.30246,0.993,0.99,-0.30211,48.578,55.334,13.90753
Case_1-01,gauss,multilevel_tresholding,1.4,7,40.124,35.21,-12.24703,0.993,0.988,-0.50352,48.578,56.608,16.53012
Case_1-01,gauss,multilevel_tresholding,1.7,7,40.124,34.579,-13.81966,0.993,0.986,-0.70493,48.578,56.622,16.55894
Case_1-01,gauss,multilevel_tresholding,2,7,40.124,33.973,-15.32998,0.993,0.984,-0.90634,48.578,56.048,15.37733
Case_1-01,gauss,multilevel_tresholding,2.3,7,40.124,33.522,-16.45399,0.993,0.983,-1.00705,48.578,55.369,13.97958
Case_1-01,gauss,multilevel_tresholding,2.6,7,40.124,33.184,-17.29638,0.993,0.982,-1.10775,48.578,54.795,12.79797
Case_1-01,gauss,multilevel_tresholding,2.9,7,40.124,32.937,-17.91197,0.993,0.981,-1.20846,48.578,54.353,11.8881
Case_1-02,gauss,multilevel_tresholding,0.4,7,40.294,38.435,-4.61359,0.993,0.992,-0.1007,53.816,54.974,2.15178
Case_1-02,gauss,multilevel_tresholding,0.7,7,40.294,35.979,-10.70879,0.993,0.991,-0.20141,53.816,54.305,0.90865
Case_1-02,gauss,multilevel_tresholding,1.1,7,40.294,36.019,-10.60952,0.993,0.991,-0.20141,53.816,56.709,5.37572
Case_1-02,gauss,multilevel_tresholding,1.4,7,40.294,35.73,-11.32675,0.993,0.99,-0.30211,53.816,58.545,8.78735
Case_1-02,gauss,multilevel_tresholding,1.7,7,40.294,35.02,-13.0888,0.993,0.988,-0.50352,53.816,57.735,7.28222
Case_1-02,gauss,multilevel_tresholding,2,7,40.294,34.362,-14.72179,0.993,0.986,-0.70493,53.816,56.301,4.61759
Case_1-02,gauss,multilevel_tresholding,2.3,7,40.294,33.866,-15.95275,0.993,0.985,-0.80564,53.816,55.057,2.30601
Case_1-02,gauss,multilevel_tresholding,2.6,7,40.294,33.498,-16.86603,0.993,0.984,-0.90634,53.816,54.325,0.94582
Case_1-02,gauss,multilevel_tresholding,2.9,7,40.294,33.232,-17.52618,0.993,0.983,-1.00705,53.816,53.797,-0.03531
Case_1-03,gauss,multilevel_tresholding,0.4,7,40.758,39.311,-3.55022,0.994,0.993,-0.1006,47.54,45.631,-4.01557
Case_1-03,gauss,multilevel_tresholding,0.7,7,40.758,36.488,-10.47647,0.994,0.992,-0.20121,47.54,53.892,13.36138
Case_1-03,gauss,multilevel_tresholding,1.1,7,40.758,35.96,-11.77192,0.994,0.991,-0.30181,47.54,54.782,15.23349
Case_1-03,gauss,multilevel_tresholding,1.4,7,40.758,35.721,-12.35831,0.994,0.99,-0.40241,47.54,55.608,16.97097
Case_1-03,gauss,multilevel_tresholding,1.7,7,40.758,35.287,-13.42313,0.994,0.989,-0.50302,47.54,56.347,18.52545
Case_1-03,gauss,multilevel_tresholding,2,7,40.758,34.932,-14.29413,0.994,0.988,-0.60362,47.54,56.788,19.45309
Case_1-03,gauss,multilevel_tresholding,2.3,7,40.758,34.629,-15.03754,0.994,0.987,-0.70423,47.54,57.151,20.21666
Case_1-03,gauss,multilevel_tresholding,2.6,7,40.758,34.36,-15.69753,0.994,0.987,-0.70423,47.54,57.377,20.69205
Case_1-03,gauss,multilevel_tresholding,2.9,7,40.758,34.161,-16.18578,0.994,0.986,-0.80483,47.54,57.481,20.91081
Case_1-04,gauss,multilevel_tresholding,0.4,7,40.757,39.676,-2.65231,0.995,0.994,-0.1005,53.792,52.613,-2.19178
Case_1-04,gauss,multilevel_tresholding,0.7,7,40.757,37.777,-7.31163,0.995,0.994,-0.1005,53.792,55.77,3.67713
Case_1-04,gauss,multilevel_tresholding,1.1,7,40.757,37.216,-8.68808,0.995,0.993,-0.20101,53.792,56.1,4.2906
Case_1-04,gauss,multilevel_tresholding,1.4,7,40.757,36.862,-9.55664,0.995,0.993,-0.20101,53.792,56.485,5.00632
Case_1-04,gauss,multilevel_tresholding,1.7,7,40.757,36.283,-10.97726,0.995,0.992,-0.30151,53.792,56.723,5.44877
Case_1-04,gauss,multilevel_tresholding,2,7,40.757,35.7,-12.40768,0.995,0.991,-0.40201,53.792,56.903,5.78339
Case_1-04,gauss,multilevel_tresholding,2.3,7,40.757,35.267,-13.47008,0.995,0.99,-0.50251,53.792,57.094,6.13846
Case_1-04,gauss,multilevel_tresholding,2.6,7,40.757,34.958,-14.22823,0.995,0.989,-0.60302,53.792,57.287,6.49725
Case_1-04,gauss,multilevel_tresholding,2.9,7,40.757,34.723,-14.80482,0.995,0.989,-0.60302,53.792,57.41,6.72591
Case_1-05,gauss,multilevel_tresholding,0.4,7,40.656,39.414,-3.0549,0.994,0.994,0,46.334,43.505,-6.10567
Case_1-05,gauss,multilevel_tresholding,0.7,7,40.656,37.366,-8.09229,0.994,0.993,-0.1006,46.334,52.115,12.4768
Case_1-05,gauss,multilevel_tresholding,1.1,7,40.656,36.761,-9.58038,0.994,0.992,-0.20121,46.334,54.886,18.45729
