name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,3,40.124,38.459,-4.14964,0.993,0.992,-0.1007,48.578,48.177,-0.82548
Case_1-01,gauss,multilevel_tresholding,0.7,3,40.124,35.617,-11.23268,0.993,0.99,-0.30211,48.578,52.721,8.52855
Case_1-01,gauss,multilevel_tresholding,1.1,3,40.124,35.124,-12.46137,0.993,0.989,-0.40282,48.578,53.109,9.32727
Case_1-01,gauss,multilevel_tresholding,1.4,3,40.124,35.045,-12.65826,0.993,0.989,-0.40282,48.578,53.224,9.564
Case_1-01,gauss,multilevel_tresholding,1.7,3,40.124,35.037,-12.6782,0.993,0.989,-0.40282,48.578,53.316,9.75339
Case_1-01,gauss,multilevel_tresholding,2,3,40.124,35.035,-12.68318,0.993,0.989,-0.40282,48.578,53.314,9.74927
Case_1-01,gauss,multilevel_tresholding,2.3,3,40.124,35.013,-12.73801,0.993,0.989,-0.40282,48.578,53.299,9.71839
Case_1-01,gauss,multilevel_tresholding,2.6,3,40.124,35.011,-12.743,0.993,0.989,-0.40282,48.578,53.328,9.77809
Case_1-01,gauss,multilevel_tresholding,2.9,3,40.124,35.023,-12.71309,0.993,0.989,-0.40282,48.578,53.384,9.89337
Case_1-02,gauss,multilevel_tresholding,0.4,3,40.294,38.436,-4.61111,0.993,0.992,-0.1007,53.816,54.975,2.15363
Case_1-02,gauss,multilevel_tresholding,0.7,3,40.294,35.864,-10.99419,0.993,0.991,-0.20141,53.816,54.065,0.46269
Case_1-02,gauss,multilevel_tresholding,1.1,3,40.294,35.667,-11.4831,0.993,0.99,-0.30211,53.816,54.077,0.48499
Case_1-02,gauss,multilevel_tresholding,1.4,3,40.294,35.614,-11.61463,0.993,0.99,-0.30211,53.816,54.114,0.55374
Case_1-02,gauss,multilevel_tresholding,1.7,3,40.294,35.535,-11.81069,0.993,0.99,-0.30211,53.816,54.062,0.45711
Case_1-02,gauss,multilevel_tresholding,2,3,40.294,35.508,-11.8777,0.993,0.99,-0.30211,53.816,54.011,0.36235
Case_1-02,gauss,multilevel_tresholding,2.3,3,40.294,35.506,-11.88266,0.993,0.99,-0.30211,53.816,53.965,0.27687
Case_1-02,gauss,multilevel_tresholding,2.6,3,40.294,35.489,-11.92485,0.993,0.99,-0.30211,53.816,53.936,0.22298
Case_1-02,gauss,multilevel_tresholding,2.9,3,40.294,35.48,-11.94719,0.993,0.99,-0.30211,53.816,53.917,0.18768
Case_1-03,gauss,multilevel_tresholding,0.4,3,40.758,39.311,-3.55022,0.994,0.993,-0.1006,47.54,45.631,-4.01557
Case_1-03,gauss,multilevel_tresholding,0.7,3,40.758,36.534,-10.36361,0.994,0.992,-0.20121,47.54,53.589,12.72402
Case_1-03,gauss,multilevel_tresholding,1.1,3,40.758,35.94,-11.82099,0.994,0.991,-0.30181,47.54,53.977,13.54018
Case_1-03,gauss,multilevel_tresholding,1.4,3,40.758,35.845,-12.05408,0.994,0.991,-0.30181,47.54,54.086,13.76946
Case_1-03,gauss,multilevel_tresholding,1.7,3,40.758,35.723,-12.3534,0.994,0.991,-0.30181,47.54,54.137,13.87674
Case_1-03,gauss,multilevel_tresholding,2,3,40.758,35.683,-12.45154,0.994,0.991,-0.30181,47.54,54.151,13.90618
Case_1-03,gauss,multilevel_tresholding,2.3,3,40.758,35.694,-12.42455,0.994,0.991,-0.30181,47.54,54.205,14.01977
Case_1-03,gauss,multilevel_tresholding,2.6,3,40.758,35.694,-12.42455,0.994,0.991,-0.30181,47.54,54.227,14.06605
Case_1-03,gauss,multilevel_tresholding,2.9,3,40.758,35.676,-12.46872,0.994,0.991,-0.30181,47.54,54.235,14.08288
Case_1-04,gauss,multilevel_tresholding,0.4,3,40.757,39.671,-2.66457,0.995,0.994,-0.1005,53.792,52.612,-2.19363
Case_1-04,gauss,multilevel_tresholding,0.7,3,40.757,37.75,-7.37787,0.995,0.994,-0.1005,53.792,55.648,3.45033
Case_1-04,gauss,multilevel_tresholding,1.1,3,40.757,37.283,-8.52369,0.995,0.993,-0.20101,53.792,55.601,3.36295
Case_1-04,gauss,multilevel_tresholding,1.4,3,40.757,37.25,-8.60466,0.995,0.993,-0.20101,53.792,55.669,3.48937
Case_1-04,gauss,multilevel_tresholding,1.7,3,40.757,37.187,-8.75923,0.995,0.993,-0.20101,53.792,55.683,3.51539
Case_1-04,gauss,multilevel_tresholding,2,3,40.757,37.195,-8.7396,0.995,0.993,-0.20101,53.792,55.735,3.61206
Case_1-04,gauss,multilevel_tresholding,2.3,3,40.757,37.191,-8.74942,0.995,0.993,-0.20101,53.792,55.736,3.61392
Case_1-04,gauss,multilevel_tresholding,2.6,3,40.757,37.169,-8.8034,0.995,0.993,-0.20101,53.792,55.728,3.59905
Case_1-04,gauss,multilevel_tresholding,2.9,3,40.757,37.18,-8.77641,0.995,0.993,-0.20101,53.792,55.724,3.59161
Case_1-05,gauss,multilevel_tresholding,0.4,3,40.656,39.414,-3.0549,0.994,0.994,0,46.334,43.505,-6.10567
Case_1-05,gauss,multilevel_tresholding,0.7,3,40.656,37.354,-8.1218,0.994,0.993,-0.1006,46.334,51.693,11.56602
Case_1-05,gauss,multilevel_tresholding,1.1,3,40.656,36.872,-9.30736,0.994,0.992,-0.20121,46.334,52.753,13.85376
Case_1-05,gauss,multilevel_tresholding,1.4,3,40.656,36.819,-9.43772,0.994,0.992,-0.20121,46.334,53.044,14.48181
Case_1-05,gauss,multilevel_tresholding,1.7,3,40.656,36.797,-9.49183,0.994,0.992,-0.20121,46.334,53.246,14.91777
Case_1-05,gauss,multilevel_tresholding,2,3,40.656,36.74,-9.63203,0.994,0.992,-0.20121,46.334,53.323,15.08396
Case_1-05,gauss,multilevel_tresholding,2.3,3,40.656,36.721,-9.67877,0.994,0.992,-0.20121,46.334,53.448,15.35374
Case_1-05,gauss,multilevel_tresholding,2.6,3,40.656,36.719,-9.68369,0.994,0.992,-0.20121,46.334,53.572,15.62136
Case_1-05,gauss,multilevel_tresholding,2.9,3,40.656,36.707,-9.7132,0.994,0.992,-0.20121,46.334,53.527,15.52424
Case_1-06,gauss,multilevel_tresholding,0.4,3,40.142,38.252,-4.70829,0.994,0.993,-0.1006,52.807,53.279,0.89382
Case_1-06,gauss,multilevel_tresholding,0.7,3,40.142,35.817,-10.77425,0.994,0.991,-0.30181,52.807,55.21,4.55053
Case_1-06,gauss,multilevel_tresholding,1.1,3,40.142,35.415,-11.7757,0.994,0.991,-0.30181,52.807,55.293,4.70771
Case_1-06,gauss,multilevel_tresholding,1.4,3,40.142,35.388,-11.84296,0.994,0.991,-0.30181,52.807,55.389,4.8895
Case_1-06,gauss,multilevel_tresholding,1.7,3,40.142,35.401,-11.81057,0.994,0.991,-0.30181,52.807,55.515,5.12811
Case_1-06,gauss,multilevel_tresholding,2,3,40.142,35.414,-11.77819,0.994,0.991,-0.30181,52.807,55.535,5.16598
Case_1-06,gauss,multilevel_tresholding,2.3,3,40.142,35.385,-11.85043,0.994,0.991,-0.30181,52.807,55.467,5.03721
