name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_1-01,gauss,multilevel_tresholding,0.4,13,40.124,38.458,-4.15213,0.993,0.992,-0.1007,48.578,48.177,-0.82548
Case_1-01,gauss,multilevel_tresholding,0.7,13,40.124,35.657,-11.13299,0.993,0.99,-0.30211,48.578,53.012,9.12759
Case_1-01,gauss,multilevel_tresholding,1.1,13,40.124,35.592,-11.29499,0.993,0.99,-0.30211,48.578,55.338,13.91576
Case_1-01,gauss,multilevel_tresholding,1.4,13,40.124,35.11,-12.49626,0.993,0.988,-0.50352,48.578,56.622,16.55894
Case_1-01,gauss,multilevel_tresholding,1.7,13,40.124,34.063,-15.10567,0.993,0.985,-0.80564,48.578,56.3,15.89608
Case_1-01,gauss,multilevel_tresholding,2,13,40.124,32.728,-18.43286,0.993,0.981,-1.20846,48.578,54.966,13.14999
Case_1-01,gauss,multilevel_tresholding,2.3,13,40.124,31.488,-21.52328,0.993,0.976,-1.71198,48.578,53.889,10.93293
Case_1-01,gauss,multilevel_tresholding,2.6,13,40.124,30.463,-24.07786,0.993,0.972,-2.1148,48.578,53.952,11.06262
Case_1-01,gauss,multilevel_tresholding,2.9,13,40.124,29.652,-26.09909,0.993,0.968,-2.51762,48.578,54.663,12.52625
Case_1-02,gauss,multilevel_tresholding,0.4,13,40.294,38.435,-4.61359,0.993,0.992,-0.1007,53.816,54.974,2.15178
Case_1-02,gauss,multilevel_tresholding,0.7,13,40.294,35.979,-10.70879,0.993,0.991,-0.20141,53.816,54.305,0.90865
Case_1-02,gauss,multilevel_tresholding,1.1,13,40.294,36.011,-10.62937,0.993,0.991,-0.20141,53.816,56.756,5.46306
Case_1-02,gauss,multilevel_tresholding,1.4,13,40.294,35.624,-11.58981,0.993,0.989,-0.40282,53.816,58.667,9.01405
Case_1-02,gauss,multilevel_tresholding,1.7,13,40.294,34.374,-14.69201,0.993,0.987,-0.60423,53.816,57.303,6.47949
Case_1-02,gauss,multilevel_tresholding,2,13,40.294,32.858,-18.45436,0.993,0.983,-1.00705,53.816,55.005,2.20938
Case_1-02,gauss,multilevel_tresholding,2.3,13,40.294,31.472,-21.89408,0.993,0.978,-1.51057,53.816,53.558,-0.47941
Case_1-02,gauss,multilevel_tresholding,2.6,13,40.294,30.337,-24.71088,0.993,0.974,-1.91339,53.816,52.82,-1.85075
Case_1-02,gauss,multilevel_tresholding,2.9,13,40.294,29.443,-26.92957,0.993,0.969,-2.41692,53.816,53.46,-0.66151
Case_1-03,gauss,multilevel_tresholding,0.4,13,40.758,39.311,-3.55022,0.994,0.993,-0.1006,47.54,45.631,-4.01557
Case_1-03,gauss,multilevel_tresholding,0.7,13,40.758,36.488,-10.47647,0.994,0.992,-0.20121,47.54,53.892,13.36138
Case_1-03,gauss,multilevel_tresholding,1.1,13,40.758,35.962,-11.76702,0.994,0.991,-0.30181,47.54,54.782,15.23349
Case_1-03,gauss,multilevel_tresholding,1.4,13,40.758,35.71,-12.3853,0.994,0.99,-0.40241,47.54,55.72,17.20656
Case_1-03,gauss,multilevel_tresholding,1.7,13,40.758,35.036,-14.03896,0.994,0.989,-0.50302,47.54,56.582,19.01977
Case_1-03,gauss,multilevel_tresholding,2,13,40.758,34.068,-16.41396,0.994,0.987,-0.70423,47.54,57.306,20.5427
Case_1-03,gauss,multilevel_tresholding,2.3,13,40.758,33.008,-19.01467,0.994,0.984,-1.00604,47.54,57.811,21.60496
Case_1-03,gauss,multilevel_tresholding,2.6,13,40.758,32.068,-21.32097,0.994,0.981,-1.30785,47.54,57.52,20.99285
Case_1-03,gauss,multilevel_tresholding,2.9,13,40.758,31.3,-23.20526,0.994,0.978,-1.60966,47.54,56.462,18.76735
Case_1-04,gauss,multilevel_tresholding,0.4,13,40.757,39.676,-2.65231,0.995,0.994,-0.1005,53.792,52.613,-2.19178
Case_1-04,gauss,multilevel_tresholding,0.7,13,40.757,37.777,-7.31163,0.995,0.994,-0.1005,53.792,55.77,3.67713
Case_1-04,gauss,multilevel_tresholding,1.1,13,40.757,37.221,-8.67581,0.995,0.993,-0.20101,53.792,56.103,4.29618
Case_1-04,gauss,multilevel_tresholding,1.4,13,40.757,36.77,-9.78237,0.995,0.993,-0.20101,53.792,56.55,5.12716
Case_1-04,gauss,multilevel_tresholding,1.7,13,40.757,35.751,-12.28255,0.995,0.991,-0.40201,53.792,56.975,5.91724
Case_1-04,gauss,multilevel_tresholding,2,13,40.757,34.432,-15.51881,0.995,0.989,-0.60302,53.792,57.89,7.61823
Case_1-04,gauss,multilevel_tresholding,2.3,13,40.757,33.192,-18.56123,0.995,0.986,-0.90452,53.792,58.513,8.7764
Case_1-04,gauss,multilevel_tresholding,2.6,13,40.757,32.15,-21.11784,0.995,0.983,-1.20603,53.792,58.059,7.93241
Case_1-04,gauss,multilevel_tresholding,2.9,13,40.757,31.317,-23.16167,0.995,0.981,-1.40704,53.792,56.722,5.44691
Case_1-05,gauss,multilevel_tresholding,0.4,13,40.656,39.414,-3.0549,0.994,0.994,0,46.334,43.505,-6.10567
Case_1-05,gauss,multilevel_tresholding,0.7,13,40.656,37.366,-8.09229,0.994,0.993,-0.1006,46.334,52.115,12.4768
Case_1-05,gauss,multilevel_tresholding,1.1,13,40.656,36.764,-9.573,0.994,0.992,-0.20121,46.334,54.909,18.50693
Case_1-05,gauss,multilevel_tresholding,1.4,13,40.656,36.141,-11.10537,0.994,0.991,-0.30181,46.334,56.089,21.05365
Case_1-05,gauss,multilevel_tresholding,1.7,13,40.656,35.087,-13.69786,0.994,0.989,-0.50302,46.334,56.966,22.94643
Case_1-05,gauss,multilevel_tresholding,2,13,40.656,33.879,-16.66913,0.994,0.986,-0.80483,46.334,57.994,25.16511
Case_1-05,gauss,multilevel_tresholding,2.3,13,40.656,32.742,-19.46576,0.994,0.983,-1.10664,46.334,58.524,26.30897
Case_1-05,gauss,multilevel_tresholding,2.6,13,40.656,31.785,-21.81966,0.994,0.98,-1.40845,46.334,57.985,25.14568
Case_1-05,gauss,multilevel_tresholding,2.9,13,40.656,31.02,-23.7013,0.994,0.977,-1.71026,46.334,56.812,22.61406
Case_1-06,gauss,multilevel_tresholding,0.4,13,40.142,38.252,-4.70829,0.994,0.993,-0.1006,52.807,53.279,0.89382
Case_1-06,gauss,multilevel_tresholding,0.7,13,40.142,35.855,-10.67959,0.994,0.992,-0.20121,52.807,55.277,4.67741
Case_1-06,gauss,multilevel_tresholding,1.1,13,40.142,35.989,-10.34577,0.994,0.991,-0.30181,52.807,57.824,9.50063
Case_1-06,gauss,multilevel_tresholding,1.4,13,40.142,35.466,-11.64865,0.994,0.99,-0.40241,52.807,58.421,10.63117
Case_1-06,gauss,multilevel_tresholding,1.7,13,40.142,34.307,-14.5359,0.994,0.987,-0.70423,52.807,57.192,8.30382
Case_1-06,gauss,multilevel_tresholding,2,13,40.142,32.865,-18.12815,0.994,0.984,-1.00604,52.807,55.432,4.97093
Case_1-06,gauss,multilevel_tresholding,2.3,13,40.142,31.542,-21.42394,0.994,0.98,-1.40845,52.807,54.288,2.80455
Case_1-06,gauss,multilevel_tresholding,2.6,13,40.142,30.452,-24.13931,0.994,0.975,-1.91147,52.807,54.405,3.02611
Case_1-06,gauss,multilevel_tresholding,2.9,13,40.142,29.59,-26.28668,0.994,0.971,-2.31388,52.807,55.266,4.65658
Case_1-07,gauss,multilevel_tresholding,0.4,13,40.462,38.693,-4.372,0.995,0.994,-0.1005,49.158,50.066,1.84711
Case_1-07,gauss,multilevel_tresholding,0.7,13,40.462,36.077,-10.83733,0.995,0.992,-0.30151,49.158,54.367,10.59644
Case_1-07,gauss,multilevel_tresholding,1.1,13,40.462,36.178,-10.58771,0.995,0.992,-0.30151,49.158,56.774,15.4929
Case_1-07,gauss,multilevel_tresholding,1.4,13,40.462,35.909,-11.25253,0.995,0.991,-0.40201,49.158,57.304,16.57106
Case_1-07,gauss,multilevel_tresholding,1.7,13,40.462,34.835,-13.90688,0.995,0.989,-0.60302,49.158,56.853,15.65361
Case_1-07,gauss,multilevel_tresholding,2,13,40.462,33.477,-17.26311,0.995,0.985,-1.00503,49.158,56.44,14.81346
Case_1-07,gauss,multilevel_tresholding,2.3,13,40.462,32.216,-20.37962,0.995,0.982,-1.30653,49.158,57.019,15.99129
Case_1-07,gauss,multilevel_tresholding,2.6,13,40.462,31.183,-22.93263,0.995,0.978,-1.70854,49.158,57.951,17.88722
Case_1-07,gauss,multilevel_tresholding,2.9,13,40.462,30.369,-24.94439,0.995,0.975,-2.01005,49.158,57.863,17.70821
Case_1-08,gauss,multilevel_tresholding,0.4,13,40.894,39.319,-3.85142,0.994,0.993,-0.1006,49.059,47.326,-3.53248
Case_1-08,gauss,multilevel_tresholding,0.7,13,40.894,36.524,-10.68616,0.994,0.991,-0.30181,49.059,54.392,10.87058
